StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,DBSCAN_Cluster
0.2258,0.3,1,0,0,1,0,0.9091,1,0.75,1,0.16,1.0,0,1,0,0
0.2258,0.3,1,0,0,1,0,0.7273,2,1.0,1,0.02,0.0333,1,2,3,0
0.2258,0.3,1,0,0,1,0,1.0,1,0.25,0,0.22,0.55,1,1,1,1
0.5161,0.125,1,1,0,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,3
0.5161,0.125,0,1,2,0,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,3
0.5161,0.125,1,0,2,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,1
0.5161,0.125,2,0,0,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,1
0.5161,0.125,1,1,1,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,3
0.5161,0.125,1,0,1,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,1
0.5161,0.125,2,1,2,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,3
0.5161,0.125,2,0,1,1,1,0.2727,0,0.0,0,0.86,0.9167,1,1,0,1
0.6129,0.2,1,0,0,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,0
0.6129,0.2,1,0,1,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,0
0.6129,0.2,1,1,2,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.6129,0.2,1,1,0,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.6129,0.2,2,1,0,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.6129,0.2,1,1,1,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.6129,0.2,1,1,1,0,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.6129,0.2,0,1,0,1,1,1.0,2,0.65,1,0.56,0.35,1,1,2,2
0.5161,0.6,1,1,0,1,0,0.4545,0,0.55,0,0.58,0.2667,1,2,2,3
0.5161,0.6,0,0,0,1,0,0.4545,0,0.55,0,0.58,0.2667,1,2,2,1
0.5161,0.6,1,0,1,1,0,0.4545,0,0.55,0,0.58,0.2667,1,2,2,1
0.5161,0.6,2,1,0,1,0,0.4545,0,0.55,0,0.58,0.2667,1,2,2,3
0.5161,0.6,0,1,0,1,0,0.4545,0,0.55,0,0.58,0.2667,1,2,2,3
0.4194,0.85,2,1,1,1,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,2
0.4194,0.85,2,1,1,1,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,2
0.4194,0.85,1,1,2,1,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,2
0.4194,0.85,1,1,2,1,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,2
0.4194,0.85,2,1,0,1,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,2
0.4194,0.85,2,1,0,1,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,2
0.4194,0.85,1,1,1,1,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,2
0.4194,0.85,1,1,1,1,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,2
0.4194,0.85,1,0,0,1,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,0
0.4194,0.85,1,0,0,1,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,0
0.4194,0.85,1,1,0,0,1,0.2727,0,0.0,1,0.66,0.8833,1,2,0,2
0.4194,0.85,1,1,0,0,1,1.0,1,0.85,1,0.1,0.1833,1,2,3,2
0.1935,0.95,1,1,0,1,1,0.6364,0,0.55,0,0.54,0.6833,1,0,1,3
0.1935,0.95,1,1,0,1,1,0.6364,2,0.35,1,0.88,0.2,1,2,3,2
0.1935,0.95,1,1,0,1,1,0.7273,0,0.6,0,0.16,0.7833,0,2,0,3
0.1935,0.95,2,1,2,1,1,0.6364,0,0.55,0,0.54,0.6833,1,0,1,3
0.1935,0.95,2,1,2,1,1,0.6364,2,0.35,1,0.88,0.2,1,2,3,2
0.1935,0.95,2,1,2,1,1,0.7273,0,0.6,0,0.16,0.7833,0,2,0,3
0.3548,0.25,1,1,1,1,1,0.9091,2,0.35,1,0.88,0.7333,1,0,1,2
0.3548,0.25,1,1,1,1,1,0.3636,0,1.0,0,0.78,0.7167,1,2,1,3
0.3548,0.25,1,1,1,1,1,0.0909,2,1.0,1,0.06,0.7667,1,2,0,2
0.3548,0.25,2,1,2,1,1,0.9091,2,0.35,1,0.88,0.7333,1,0,1,2
0.3548,0.25,2,1,2,1,1,0.3636,0,1.0,0,0.78,0.7167,1,2,1,3
0.3548,0.25,2,1,2,1,1,0.0909,2,1.0,1,0.06,0.7667,1,2,0,2
0.3871,0.45,1,1,1,1,0,0.5455,1,0.7,1,0.68,0.3167,0,0,2,2
0.3871,0.45,1,1,1,1,0,0.7273,3,0.45,0,0.8,0.75,1,2,0,3
0.3871,0.45,1,1,1,1,0,1.0,1,1.0,1,0.16,0.75,0,2,0,2
0.3871,0.45,2,0,1,1,0,0.5455,1,0.7,1,0.68,0.3167,0,0,2,0
0.3871,0.45,2,0,1,1,0,0.7273,3,0.45,0,0.8,0.75,1,2,0,1
0.3871,0.45,2,0,1,1,0,1.0,1,1.0,1,0.16,0.75,0,2,0,0
0.3871,0.45,1,0,1,0,0,0.5455,1,0.7,1,0.68,0.3167,0,0,2,0
0.3871,0.45,1,0,1,0,0,0.7273,3,0.45,0,0.8,0.75,1,2,0,1
0.3871,0.45,1,0,1,0,0,1.0,1,1.0,1,0.16,0.75,0,2,0,0
0.3871,0.45,1,1,0,1,0,0.5455,1,0.7,1,0.68,0.3167,0,0,2,2
0.3871,0.45,1,1,0,1,0,0.7273,3,0.45,0,0.8,0.75,1,2,0,3
0.3871,0.45,1,1,0,1,0,1.0,1,1.0,1,0.16,0.75,0,2,0,2
0.6774,0.025,0,1,1,1,0,0.9091,2,1.0,0,0.38,0.9833,1,2,0,3
0.6774,0.025,1,1,2,1,0,0.9091,2,1.0,0,0.38,0.9833,1,2,0,3
0.6774,0.025,2,1,1,0,0,0.9091,2,1.0,0,0.38,0.9833,1,2,0,3
0.5484,0.65,1,1,0,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,3
0.5484,0.65,1,1,0,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,2
0.5484,0.65,1,1,0,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,3
0.5484,0.65,1,1,0,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,2
0.5484,0.65,0,0,1,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,1
0.5484,0.65,0,0,1,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,0
0.5484,0.65,0,0,1,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,1
0.5484,0.65,0,0,1,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,0
0.5484,0.65,1,1,2,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,3
0.5484,0.65,1,1,2,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,2
0.5484,0.65,1,1,2,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,3
0.5484,0.65,1,1,2,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,2
0.5484,0.65,1,1,1,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,3
0.5484,0.65,1,1,1,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,2
0.5484,0.65,1,1,1,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,3
0.5484,0.65,1,1,1,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,2
0.5484,0.65,1,0,0,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,1
0.5484,0.65,1,0,0,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,0
0.5484,0.65,1,0,0,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,1
0.5484,0.65,1,0,0,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,0
0.5484,0.65,1,0,2,1,1,0.4545,0,0.45,0,0.2,0.1167,1,2,3,1
0.5484,0.65,1,0,2,1,1,0.5455,3,0.3,1,0.46,0.25,1,2,2,0
0.5484,0.65,1,0,2,1,1,0.0909,1,0.4,0,1.0,0.7833,1,0,0,1
0.5484,0.65,1,0,2,1,1,0.5455,3,0.35,1,0.72,0.9333,1,2,0,0
0.129,0.425,1,0,1,1,1,0.5455,3,0.2,1,0.26,0.6,1,0,1,0
0.129,0.425,1,0,1,1,1,0.0,2,0.15,1,0.22,0.4167,1,0,2,0
0.129,0.425,1,0,1,1,1,0.9091,1,0.8,0,0.02,0.4333,1,2,2,1
0.129,0.425,1,0,0,1,1,0.5455,3,0.2,1,0.26,0.6,1,0,1,0
0.129,0.425,1,0,0,1,1,0.0,2,0.15,1,0.22,0.4167,1,0,2,0
0.129,0.425,1,0,0,1,1,0.9091,1,0.8,0,0.02,0.4333,1,2,2,1
0.129,0.425,2,1,1,1,1,0.5455,3,0.2,1,0.26,0.6,1,0,1,2
0.129,0.425,2,1,1,1,1,0.0,2,0.15,1,0.22,0.4167,1,0,2,2
0.129,0.425,2,1,1,1,1,0.9091,1,0.8,0,0.02,0.4333,1,2,2,3
0.129,0.425,0,0,1,1,1,0.5455,3,0.2,1,0.26,0.6,1,0,1,0
0.129,0.425,0,0,1,1,1,0.0,2,0.15,1,0.22,0.4167,1,0,2,0
0.129,0.425,0,0,1,1,1,0.9091,1,0.8,0,0.02,0.4333,1,2,2,1
0.5484,0.275,1,1,0,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,3
0.5484,0.275,1,0,2,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,1
0.5484,0.275,1,0,0,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,1
0.5484,0.275,1,1,1,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,3
0.5484,0.275,2,1,1,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,3
0.5484,0.275,0,1,1,1,1,0.1818,0,0.9,0,0.42,0.2,1,2,3,3
0.4194,0.2,1,0,1,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,1
0.4194,0.2,1,0,1,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,1
0.4194,0.2,2,0,0,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,1
0.4194,0.2,2,0,0,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,1
0.4194,0.2,2,1,0,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,3
0.4194,0.2,2,1,0,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,3
0.4194,0.2,2,1,2,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,3
0.4194,0.2,2,1,2,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,3
0.4194,0.2,1,1,2,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,3
0.4194,0.2,1,1,2,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,3
0.4194,0.2,0,1,1,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,3
0.4194,0.2,0,1,1,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,3
0.4194,0.2,2,0,1,1,1,0.7273,0,1.0,0,0.86,0.8667,0,2,0,1
0.4194,0.2,2,0,1,1,1,0.0,3,1.0,0,0.1,0.9667,0,0,0,1
0.3548,0.65,1,1,1,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,2
0.3548,0.65,1,1,1,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,2
0.3548,0.65,1,1,1,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,3
0.3548,0.65,2,0,1,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,0
0.3548,0.65,2,0,1,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,0
0.3548,0.65,2,0,1,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,1
0.3548,0.65,1,1,0,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,2
0.3548,0.65,1,1,0,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,2
0.3548,0.65,1,1,0,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,3
0.3548,0.65,1,1,2,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,2
0.3548,0.65,1,1,2,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,2
0.3548,0.65,1,1,2,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,3
0.3548,0.65,1,0,2,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,0
0.3548,0.65,1,0,2,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,0
0.3548,0.65,1,0,2,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,1
0.3548,0.65,0,0,0,1,1,0.7273,1,0.5,1,0.84,0.9,1,1,0,0
0.3548,0.65,0,0,0,1,1,0.0,2,0.75,1,1.0,0.9667,1,1,0,0
0.3548,0.65,0,0,0,1,1,1.0,1,0.75,0,0.2,0.8667,1,2,0,1
0.6129,0.425,0,0,1,1,0,0.3636,0,0.65,1,0.98,0.4333,0,0,2,0
0.6129,0.425,0,0,1,1,0,0.0909,1,0.65,0,0.64,0.1833,1,2,3,1
0.6129,0.425,0,0,1,1,0,0.7273,3,0.8,0,0.52,0.3667,1,0,2,1
0.6129,0.425,0,0,1,1,0,0.0909,2,0.5,1,0.42,0.3667,0,1,2,0
0.6129,0.425,2,0,2,1,0,0.3636,0,0.65,1,0.98,0.4333,0,0,2,0
0.6129,0.425,2,0,2,1,0,0.0909,1,0.65,0,0.64,0.1833,1,2,3,1
0.6129,0.425,2,0,2,1,0,0.7273,3,0.8,0,0.52,0.3667,1,0,2,1
0.6129,0.425,2,0,2,1,0,0.0909,2,0.5,1,0.42,0.3667,0,1,2,0
0.6129,0.425,1,0,2,1,0,0.3636,0,0.65,1,0.98,0.4333,0,0,2,0
0.6129,0.425,1,0,2,1,0,0.0909,1,0.65,0,0.64,0.1833,1,2,3,1
0.6129,0.425,1,0,2,1,0,0.7273,3,0.8,0,0.52,0.3667,1,0,2,1
0.6129,0.425,1,0,2,1,0,0.0909,2,0.5,1,0.42,0.3667,0,1,2,0
0.6774,0.175,2,1,0,1,0,0.7273,1,0.0,1,0.82,0.7,0,0,1,2
0.6774,0.175,2,1,0,1,0,0.0,0,0.75,0,0.5,0.05,1,1,3,3
0.6774,0.175,2,1,0,1,0,0.0909,0,0.0,1,1.0,0.3833,1,2,2,2
0.6774,0.175,2,0,1,1,0,0.7273,1,0.0,1,0.82,0.7,0,0,1,0
0.6774,0.175,2,0,1,1,0,0.0,0,0.75,0,0.5,0.05,1,1,3,1
0.6774,0.175,2,0,1,1,0,0.0909,0,0.0,1,1.0,0.3833,1,2,2,0
0.6774,0.175,1,1,1,1,0,0.7273,1,0.0,1,0.82,0.7,0,0,1,2
0.6774,0.175,1,1,1,1,0,0.0,0,0.75,0,0.5,0.05,1,1,3,3
0.6774,0.175,1,1,1,1,0,0.0909,0,0.0,1,1.0,0.3833,1,2,2,2
0.6774,0.175,1,0,1,1,0,0.7273,1,0.0,1,0.82,0.7,0,0,1,0
0.6774,0.175,1,0,1,1,0,0.0,0,0.75,0,0.5,0.05,1,1,3,1
0.6774,0.175,1,0,1,1,0,0.0909,0,0.0,1,1.0,0.3833,1,2,2,0
0.6774,0.175,0,1,1,1,0,0.7273,1,0.0,1,0.82,0.7,0,0,1,2
0.6774,0.175,0,1,1,1,0,0.0,0,0.75,0,0.5,0.05,1,1,3,3
0.6774,0.175,0,1,1,1,0,0.0909,0,0.0,1,1.0,0.3833,1,2,2,2
0.6774,0.7,2,1,1,1,1,0.9091,3,0.2,1,0.96,0.3667,1,1,2,2
0.6774,0.7,2,1,1,1,1,0.0909,1,0.45,0,0.1,0.1667,1,2,3,3
0.6774,0.7,2,1,1,1,1,0.9091,2,0.2,1,0.08,0.2333,1,2,3,2
0.6774,0.7,0,0,0,1,1,0.9091,3,0.2,1,0.96,0.3667,1,1,2,0
0.6774,0.7,0,0,0,1,1,0.0909,1,0.45,0,0.1,0.1667,1,2,3,1
0.6774,0.7,0,0,0,1,1,0.9091,2,0.2,1,0.08,0.2333,1,2,3,0
0.6774,0.7,2,0,1,1,1,0.9091,3,0.2,1,0.96,0.3667,1,1,2,0
0.6774,0.7,2,0,1,1,1,0.0909,1,0.45,0,0.1,0.1667,1,2,3,1
0.6774,0.7,2,0,1,1,1,0.9091,2,0.2,1,0.08,0.2333,1,2,3,0
0.6774,0.7,1,1,1,1,1,0.9091,3,0.2,1,0.96,0.3667,1,1,2,2
0.6774,0.7,1,1,1,1,1,0.0909,1,0.45,0,0.1,0.1667,1,2,3,3
0.6774,0.7,1,1,1,1,1,0.9091,2,0.2,1,0.08,0.2333,1,2,3,2
0.3226,0.575,2,0,0,0,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,1
0.3226,0.575,2,0,0,0,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,0
0.3226,0.575,0,1,1,1,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,3
0.3226,0.575,0,1,1,1,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,2
0.3226,0.575,1,0,1,1,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,1
0.3226,0.575,1,0,1,1,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,0
0.3226,0.575,2,1,1,1,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,3
0.3226,0.575,2,1,1,1,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,2
0.3226,0.575,2,0,0,1,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,1
0.3226,0.575,2,0,0,1,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,0
0.3226,0.575,0,1,0,1,0,0.1818,1,0.25,0,0.0,0.8833,1,1,0,3
0.3226,0.575,0,1,0,1,0,0.3636,2,0.45,1,0.38,0.4,1,1,2,2
0.5484,0.125,0,0,1,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,0
0.5484,0.125,2,1,1,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,2
0.5484,0.125,1,1,0,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,2
0.5484,0.125,1,0,0,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,0
0.5484,0.125,1,1,2,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,2
0.5484,0.125,1,0,2,1,0,0.5455,0,0.55,1,0.58,0.0333,1,2,3,0
0.6774,0.775,0,1,1,1,1,0.2727,0,0.25,1,0.9,0.4833,0,1,2,2
0.6774,0.775,0,1,1,1,1,0.4545,3,0.9,0,0.08,0.8,0,2,0,3
0.6774,0.775,0,1,1,1,1,0.3636,3,0.85,1,0.6,0.8167,1,2,0,2
0.6774,0.775,1,1,0,1,1,0.2727,0,0.25,1,0.9,0.4833,0,1,2,2
0.6774,0.775,1,1,0,1,1,0.4545,3,0.9,0,0.08,0.8,0,2,0,3
0.6774,0.775,1,1,0,1,1,0.3636,3,0.85,1,0.6,0.8167,1,2,0,2
0.6774,0.775,1,0,0,1,1,0.2727,0,0.25,1,0.9,0.4833,0,1,2,0
0.6774,0.775,1,0,0,1,1,0.4545,3,0.9,0,0.08,0.8,0,2,0,1
0.6774,0.775,1,0,0,1,1,0.3636,3,0.85,1,0.6,0.8167,1,2,0,0
0.3871,0.675,1,0,1,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,1
0.3871,0.675,1,0,1,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,1
0.3871,0.675,1,1,1,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,1,1,1,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.3871,0.675,1,1,2,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,1,1,2,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.3871,0.675,2,1,1,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,2,1,1,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.3871,0.675,2,1,0,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,2,1,0,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.3871,0.675,0,1,1,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,0,1,1,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.3871,0.675,1,1,0,1,0,0.7273,0,0.15,0,0.32,0.0833,1,0,3,3
0.3871,0.675,1,1,0,1,0,0.5455,2,0.9,0,0.72,0.8333,1,0,0,3
0.4516,0.125,1,1,0,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,2
0.4516,0.125,2,1,1,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,2
0.4516,0.125,0,1,1,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,2
0.4516,0.125,2,1,0,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,2
0.4516,0.125,1,0,0,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,0
0.4516,0.125,1,0,1,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,0
0.4516,0.125,0,0,1,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,0
0.4516,0.125,1,1,1,1,1,0.2727,0,0.8,1,0.2,0.1,1,2,3,2
0.2581,0.7,2,1,2,1,1,1.0,1,0.7,1,0.68,0.8,1,0,0,2
0.2581,0.7,2,1,2,1,1,0.5455,1,0.3,1,0.58,0.1167,0,2,3,2
0.2581,0.7,1,1,1,1,1,1.0,1,0.7,1,0.68,0.8,1,0,0,2
0.2581,0.7,1,1,1,1,1,0.5455,1,0.3,1,0.58,0.1167,0,2,3,2
0.2581,0.45,2,1,2,1,1,0.5455,3,0.1,1,0.92,0.1667,0,2,3,2
0.2581,0.45,2,1,2,1,1,0.6364,3,0.8,0,0.24,0.0333,0,2,3,3
0.2581,0.45,2,1,2,1,1,0.2727,3,0.0,1,0.26,0.2333,0,2,3,2
0.2581,0.45,2,1,2,1,1,0.0,1,0.85,1,1.0,0.5167,1,1,1,2
0.2581,0.45,1,1,1,1,1,0.5455,3,0.1,1,0.92,0.1667,0,2,3,2
0.2581,0.45,1,1,1,1,1,0.6364,3,0.8,0,0.24,0.0333,0,2,3,3
0.2581,0.45,1,1,1,1,1,0.2727,3,0.0,1,0.26,0.2333,0,2,3,2
0.2581,0.45,1,1,1,1,1,0.0,1,0.85,1,1.0,0.5167,1,1,1,2
0.2581,0.45,0,1,0,1,1,0.5455,3,0.1,1,0.92,0.1667,0,2,3,2
0.2581,0.45,0,1,0,1,1,0.6364,3,0.8,0,0.24,0.0333,0,2,3,3
0.2581,0.45,0,1,0,1,1,0.2727,3,0.0,1,0.26,0.2333,0,2,3,2
0.2581,0.45,0,1,0,1,1,0.0,1,0.85,1,1.0,0.5167,1,1,1,2
0.7419,0.15,2,1,1,1,1,0.8182,3,0.35,0,0.58,0.95,1,2,0,3
0.7419,0.15,2,1,1,1,1,0.1818,3,0.7,1,0.26,0.85,1,1,0,2
0.7419,0.15,2,1,1,1,1,0.3636,2,0.25,0,0.7,0.0167,1,1,3,3
0.7419,0.15,1,1,1,1,1,0.8182,3,0.35,0,0.58,0.95,1,2,0,3
0.7419,0.15,1,1,1,1,1,0.1818,3,0.7,1,0.26,0.85,1,1,0,2
0.7419,0.15,1,1,1,1,1,0.3636,2,0.25,0,0.7,0.0167,1,1,3,3
0.7419,0.15,1,0,0,1,1,0.8182,3,0.35,0,0.58,0.95,1,2,0,1
0.7419,0.15,1,0,0,1,1,0.1818,3,0.7,1,0.26,0.85,1,1,0,0
0.7419,0.15,1,0,0,1,1,0.3636,2,0.25,0,0.7,0.0167,1,1,3,1
0.4839,0.65,1,1,1,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,2
0.4839,0.65,0,1,1,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,2
0.4839,0.65,1,1,2,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,2
0.4839,0.65,2,0,1,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,0
0.4839,0.65,1,0,0,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,0
0.4839,0.65,1,1,0,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,2
0.4839,0.65,1,0,1,1,1,0.5455,3,0.4,1,0.78,0.2167,0,1,3,0
0.6774,0.375,2,1,2,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,2
0.6774,0.375,1,0,0,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,0
0.6774,0.375,1,0,1,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,0
0.6774,0.375,1,1,1,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,2
0.6774,0.375,0,1,1,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,2
0.6774,0.375,2,0,1,1,1,0.9091,2,0.9,1,0.32,0.7667,1,2,0,0
0.5484,0.95,2,0,0,0,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,1
0.5484,0.95,2,0,0,0,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,0
0.5484,0.95,0,1,1,0,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,3
0.5484,0.95,0,1,1,0,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,2
0.5484,0.95,0,1,1,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,3
0.5484,0.95,0,1,1,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,2
0.5484,0.95,1,0,0,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,1
0.5484,0.95,1,0,0,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,0
0.5484,0.95,1,1,1,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,3
0.5484,0.95,1,1,1,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,2
0.5484,0.95,1,1,0,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,3
0.5484,0.95,1,1,0,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,2
0.5484,0.95,0,0,1,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,1
0.5484,0.95,0,0,1,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,0
0.5484,0.95,1,0,2,1,0,0.0909,1,1.0,0,0.04,0.5833,0,2,1,1
0.5484,0.95,1,0,2,1,0,1.0,0,0.8,1,0.16,0.4333,1,2,2,0
0.3548,0.325,1,0,1,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,0
0.3548,0.325,0,1,1,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,2
0.3548,0.325,1,1,0,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,2
0.3548,0.325,1,1,1,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,2
0.3548,0.325,2,1,1,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,2
0.3548,0.325,2,1,0,1,1,0.5455,1,1.0,1,0.36,0.4833,0,1,2,2
0.7742,0.9,0,1,1,1,1,0.9091,1,0.25,1,0.8,0.3167,0,0,2,2
